application_id,customer_id,application_date,loan_type,loan_amount_requested,loan_tenure_months,interest_rate_offered,purpose_of_loan,employment_status,monthly_income,cibil_score,existing_emis_monthly,debt_to_income_ratio,property_ownership_status,residential_address,applicant_age,gender,number_of_dependents,loan_status,fraud_flag,fraud_type
7b84ed11-2761-4cf7-8d08-7eed4b1f264b,CUST114641,2023-11-19,Business Loan,100000.0,24,8.88,Debt Consolidation,Unemployed,55600.0,740,1500.0,2.7,Owned,"H.No. 70, Mander Chowk, Bhagalpur 422674, Jamalpur, Arunachal Pradesh, 380503",36,Male,3,Approved,0,
b7a76a14-f660-4d97-a6b7-d1017a162b09,CUST116980,2025-02-14,Business Loan,229000.0,60,11.19,Wedding,Student,51400.0,757,3400.0,6.61,Jointly Owned,"H.No. 33, Kapadia Street, Hosur-023688, Tumkur, Manipur, 449895",24,Male,0,Approved,0,
2fcc02c5-cf47-4fd9-b8bc-5369550981d3,CUST111265,2024-11-05,Home Loan,707000.0,36,8.11,Business Expansion,Business Owner,84200.0,697,5000.0,5.94,Jointly Owned,"H.No. 658, Raja Nagar, Chandigarh-519267, Alappuzha, Haryana, 157394",52,Male,3,Approved,0,
fec47250-6529-4bf3-9edd-ec5369224563,CUST118211,2024-09-28,Personal Loan,174000.0,120,11.51,Wedding,Business Owner,78000.0,642,3800.0,4.87,Jointly Owned,"64/85, Ganesh Path, Bhilai-375411, Ambala, Tripura, 489821",28,Female,1,Declined,0,
9a5a54bd-3029-4754-867f-b5b6a9c31972,CUST118009,2022-10-22,Car Loan,358000.0,360,9.11,Wedding,Business Owner,84200.0,688,5500.0,6.53,Rented,"H.No. 01, Ranganathan Marg, Guntur 434212, Sirsa, Madhya Pradesh, 634977",46,Male,4,Approved,0,
ffaba432-c52b-4410-a268-d06b7efc0120,CUST103499,2024-06-09,Business Loan,589000.0,24,11.76,Debt Consolidation,Student,41100.0,665,5200.0,12.65,Rented,"60/743, Mani Ganj, Tadipatri 750433, Ambarnath, Telangana, 046281",57,Other,4,Approved,0,
915c7688-83ee-4f51-aea6-be4b5d6733a2,CUST117055,2023-12-25,Business Loan,100000.0,120,12.3,Education,Business Owner,98500.0,686,0.0,0.0,Owned,"51/13, Johal Zila, Khammam 893598, Tenali, Tripura, 330212",60,Other,4,Approved,0,
d04bab98-5a67-427c-8b3a-8306d4bd3efc,CUST107713,2025-02-15,Education Loan,1114000.0,240,10.83,Wedding,Self-Employed,58300.0,590,100.0,0.17,Rented,"00/08, Bhagat Street, South Dumdum-368700, Aurangabad, Rajasthan, 288783",30,Male,3,Declined,0,
2a2a76c8-2e73-4406-9db6-8af8fa399131,CUST111300,2025-01-07,Personal Loan,494000.0,240,11.15,Vehicle Purchase,Student,55500.0,679,0.0,0.0,Owned,"549, Sani Circle, Tadepalligudem-652901, Srinagar, Telangana, 507576",39,Male,3,Approved,0,
d164f78a-c29f-4786-93da-9872da94785c,CUST100955,2023-10-05,Education Loan,766000.0,24,7.9,Vehicle Purchase,Salaried,77900.0,842,5600.0,7.19,Rented,"41, Khalsa Road, Muzaffarnagar 695247, Singrauli, Maharashtra, 353896",31,Female,4,Approved,0,
c7d4c057-55c5-4583-9900-ae13624a01b8,CUST113861,2024-07-11,Business Loan,496000.0,24,12.06,Debt Consolidation,Unemployed,88500.0,729,1600.0,1.81,Jointly Owned,"H.No. 91, Lalla Circle, Patiala 704612, Pimpri-Chinchwad, Karnataka, 061013",61,Male,0,Approved,0,
ef0a4481-4304-4792-b057-8d50ea6002cb,CUST117722,2022-08-07,Personal Loan,711000.0,36,11.07,Education,Salaried,28000.0,761,4600.0,16.43,Jointly Owned,"H.No. 62, Bedi Road, Bulandshahr 694282, Raiganj, Manipur, 297248",51,Male,2,Approved,0,
0cb6c767-03e0-4ff3-8d7a-0601c4ffc1e7,CUST100128,2022-10-20,Education Loan,309000.0,12,9.69,Home Renovation,Student,52500.0,635,3400.0,6.48,Jointly Owned,"050, Bassi Marg, Ghaziabad-310324, Bhalswa Jahangir Pur, West Bengal, 467741",48,Other,0,Declined,0,
e893de29-af75-4fbe-ae1f-c17dfb21dd3c,CUST115874,2024-11-09,Home Loan,408000.0,360,8.03,Medical Emergency,Student,73900.0,756,5700.0,7.71,Jointly Owned,"H.No. 786, Ram Street, Adoni 052703, Shivpuri, Punjab, 705907",25,Female,2,Approved,0,
208b5be0-5b18-4023-9d52-085bd1881fbd,CUST109097,2023-12-09,Business Loan,437000.0,12,7.0,Debt Consolidation,Retired,19300.0,678,3600.0,18.65,Owned,"061, Dewan Chowk, Chinsurah-114518, Bhalswa Jahangir Pur, Sikkim, 837593",39,Female,3,Approved,0,
7f5cee77-86ca-47d0-94ff-7ad1dc55bf42,CUST103994,2024-06-05,Personal Loan,100000.0,36,10.65,Medical Emergency,Unemployed,10000.0,694,4600.0,46.0,Rented,"52, Chawla Road, Kurnool 684006, Siwan, Madhya Pradesh, 584358",31,Male,0,Approved,0,
88daaeaf-9155-47de-a23c-50bc6a801260,CUST107715,2025-04-01,Personal Loan,701000.0,240,13.47,Wedding,Business Owner,66700.0,709,5600.0,8.4,Owned,"514, Thakkar Chowk, Nagercoil-602294, Bhiwandi, Goa, 855678",48,Female,4,Approved,0,
68eafd48-113e-41c4-8833-da2e2c90fea6,CUST100863,2024-04-17,Education Loan,272000.0,36,15.51,Education,Unemployed,94900.0,744,4000.0,4.21,Rented,"72/47, Bhatnagar, Chandrapur-218834, Panvel, Uttar Pradesh, 920487",64,Female,3,Approved,0,
9c111ea3-54da-4985-896d-b0e41bcf761e,CUST111174,2024-08-22,Business Loan,261000.0,240,8.55,Education,Salaried,66500.0,694,900.0,1.35,Jointly Owned,"690, Chakraborty Street, Mumbai-899984, Nandyal, Tripura, 134753",38,Male,0,Approved,0,
4577e9f7-6187-4ae9-85b1-8c5fd8166963,CUST106303,2024-06-16,Education Loan,616000.0,240,11.54,Wedding,Self-Employed,78200.0,710,4100.0,5.24,Owned,"H.No. 08, Thaker Marg, Bidhannagar 128591, Srikakulam, Kerala, 695979",31,Male,0,Approved,0,
04fab830-2ea2-4af6-810b-7f12d02a8de6,CUST116964,2024-12-21,Personal Loan,429000.0,24,9.1,Vehicle Purchase,Self-Employed,40900.0,687,1100.0,2.69,Owned,"H.No. 73, Uppal Zila, Solapur 897070, Mango, Bihar, 256758",37,Female,4,Approved,0,
96d6b174-d718-4bee-8f04-ee7f47ce1d82,CUST103408,2024-11-12,Car Loan,483000.0,60,11.72,Medical Emergency,Retired,44400.0,709,4400.0,9.91,Rented,"642, Verma Circle, Tezpur 053268, Vijayanagaram, Manipur, 168618",27,Female,2,Approved,0,
408074d8-3c55-491a-bdd1-0c2154c62e6a,CUST119090,2024-05-10,Business Loan,967000.0,36,8.73,Education,Self-Employed,14100.0,651,2500.0,17.73,Rented,"H.No. 44, Acharya Zila, Bally-999342, Alwar, Gujarat, 464347",27,Female,4,Approved,0,
d057226e-c012-4717-a8ea-3b7b23609659,CUST114130,2022-07-12,Personal Loan,883000.0,360,13.41,Vehicle Purchase,Student,67300.0,674,5300.0,7.88,Jointly Owned,"501, Sachdev Path, Ambarnath-262698, Bangalore, West Bengal, 579123",43,Other,0,Approved,0,
458facea-c0f3-424e-a0f9-48bbb82655ed,CUST103481,2024-09-08,Personal Loan,624000.0,12,9.87,Vehicle Purchase,Unemployed,10000.0,714,3100.0,31.0,Rented,"H.No. 42, Lata Ganj, Shimoga 584374, Cuttack, Rajasthan, 806209",33,Female,2,Approved,0,
b00651fb-f2b3-4455-837b-4d8057278f2e,CUST105519,2023-11-22,Education Loan,369000.0,60,8.42,Business Expansion,Unemployed,12400.0,692,6600.0,53.23,Owned,"90/173, Lanka Chowk, Ramgarh-821781, Raurkela Industrial Township, Assam, 942205",27,Other,2,Approved,0,
1c4d5095-53f5-4752-b55d-703ab53c0954,CUST114935,2024-12-31,Home Loan,561000.0,240,11.33,Debt Consolidation,Self-Employed,37200.0,735,2400.0,6.45,Rented,"11, Vohra Road, Nangloi Jat 615777, Bally, Sikkim, 947750",56,Female,4,Approved,0,
ba79b660-31f2-4509-b7ee-fc02087a90f6,CUST106148,2024-09-21,Personal Loan,100000.0,360,10.3,Debt Consolidation,Unemployed,13100.0,766,5300.0,40.46,Owned,"H.No. 344, Dayal Chowk, Hajipur 329887, Khandwa, Karnataka, 278551",36,Male,2,Approved,0,
f5494dbd-69b0-4943-89a7-c53279cc0705,CUST116525,2023-03-02,Business Loan,236000.0,36,8.49,Debt Consolidation,Salaried,13900.0,739,700.0,5.04,Jointly Owned,"07, Manne Circle, Tumkur-956115, Dehri, Manipur, 464976",60,Female,1,Approved,0,
115dfeea-5e7b-488b-8090-7f47d9816bd2,CUST106259,2024-09-07,Personal Loan,484000.0,240,9.21,Debt Consolidation,Self-Employed,41700.0,775,4300.0,10.31,Jointly Owned,"H.No. 97, Bajwa Circle, Mathura-447870, Bardhaman, Mizoram, 056746",36,Other,4,Approved,0,
d2188047-ac14-45c9-9dbf-3591482c8d52,CUST113458,2024-09-27,Personal Loan,100000.0,60,10.35,Home Renovation,Student,68800.0,702,3500.0,5.09,Rented,"91/19, Ramakrishnan Marg, Bhimavaram 908446, Anantapuram, Nagaland, 380936",59,Female,2,Approved,0,
90234e1b-646b-467f-98fa-2c3998a54f2b,CUST111311,2022-09-07,Education Loan,1042000.0,120,9.69,Medical Emergency,Self-Employed,23200.0,693,0.0,0.0,Owned,"91/395, Bhargava Ganj, Mirzapur 588492, Rourkela, Madhya Pradesh, 815764",64,Male,4,Approved,0,
97cf805a-4f7d-4f75-8192-e424f3f4d3ad,CUST115675,2024-08-09,Business Loan,636000.0,60,9.82,Home Renovation,Salaried,36500.0,719,2600.0,7.12,Owned,"H.No. 710, Tandon Road, Srinagar 310951, Saharanpur, Tripura, 145381",35,Other,0,Approved,0,
d8cbff82-d476-4318-afe7-760a370864c7,CUST114050,2024-07-22,Business Loan,100000.0,36,11.0,Debt Consolidation,Business Owner,57200.0,704,2300.0,4.02,Owned,"92/355, Singhal Path, Nadiad-578446, Raurkela Industrial Township, Tamil Nadu, 333294",45,Other,2,Approved,0,
9446d6b2-622c-4b08-8b22-c7fe786b9e95,CUST112741,2025-05-19,Home Loan,647000.0,36,7.91,Education,Salaried,87600.0,762,1100.0,1.26,Rented,"H.No. 46, Dhingra Road, Srikakulam-649944, Salem, Kerala, 809535",53,Other,2,Approved,0,
c802b8da-138a-47ca-afe6-124da8754803,CUST106418,2025-03-05,Car Loan,328000.0,36,13.39,Vehicle Purchase,Unemployed,62300.0,663,1300.0,2.09,Rented,"437, Konda Marg, Rewa-671794, Bhilai, Manipur, 514043",49,Female,2,Approved,0,
b66fe9bd-9411-4c1a-8e2e-e57eaa761f83,CUST115503,2022-08-19,Home Loan,545000.0,120,8.16,Business Expansion,Unemployed,82500.0,798,3000.0,3.64,Jointly Owned,"H.No. 25, Thaker Marg, Saharanpur 122119, Chittoor, Assam, 292378",65,Other,1,Approved,0,
7b0110fc-12a5-4feb-87d2-e7173608e1d3,CUST101016,2023-09-24,Education Loan,258000.0,360,11.62,Education,Business Owner,33700.0,751,700.0,2.08,Owned,"01/860, Devan Chowk, Aurangabad-695222, Maheshtala, Maharashtra, 180620",55,Female,4,Approved,0,
dabd0b0b-2363-442d-b1e1-ed659615b152,CUST116218,2022-06-30,Home Loan,393000.0,36,9.32,Education,Unemployed,29900.0,653,5800.0,19.4,Rented,"H.No. 144, Agrawal Nagar, Nagercoil 411633, Vijayanagaram, Telangana, 503787",39,Other,1,Approved,0,
9ed1143d-f66e-4cd8-817b-2910a47eb140,CUST114059,2024-11-14,Personal Loan,252000.0,60,14.93,Business Expansion,Salaried,24900.0,696,2000.0,8.03,Jointly Owned,"H.No. 697, Anne Path, Orai-985204, North Dumdum, Karnataka, 064487",62,Male,1,Approved,0,
1715b5f6-0e71-4f7f-8424-a9ce6a8488a6,CUST119607,2023-05-13,Education Loan,818000.0,24,7.0,Wedding,Business Owner,65800.0,670,2000.0,3.04,Rented,"H.No. 08, Mallick Chowk, Serampore-175975, Sultan Pur Majra, Odisha, 121895",32,Male,0,Approved,0,
7d207a12-9624-4022-8281-f5c9efb7d357,CUST110347,2024-06-04,Personal Loan,541000.0,12,7.0,Vehicle Purchase,Business Owner,85000.0,662,3200.0,3.76,Jointly Owned,"51/475, Sengupta, Panihati-760650, Jalandhar, Assam, 489627",52,Other,4,Approved,0,
1308aab8-2fc2-4de8-a287-f185305b1b0a,CUST104094,2024-05-04,Personal Loan,492000.0,24,8.95,Medical Emergency,Student,80900.0,784,3100.0,3.83,Owned,"79, Chahal Ganj, Bulandshahr 053610, Raipur, Rajasthan, 134907",30,Male,2,Approved,0,
37ea9398-c399-497a-b3e8-2ac4bc5b9be5,CUST107829,2024-07-11,Car Loan,494000.0,240,9.83,Medical Emergency,Student,21300.0,696,7400.0,34.74,Rented,"628, Bose Chowk, Ramgarh-059492, Sultan Pur Majra, Tamil Nadu, 563772",24,Male,3,Fraudulent - Undetected,1,Transaction Laundering
39f862e8-578d-42c3-b0cb-9909483594e4,CUST113040,2024-10-23,Personal Loan,139000.0,240,11.62,Business Expansion,Business Owner,27600.0,701,3400.0,12.32,Owned,"76/650, Sharaf Chowk, Chandigarh 213632, Firozabad, Telangana, 712087",46,Female,3,Approved,0,
5cf2f62b-c3d2-4f06-9712-66469bb23a32,CUST111798,2024-05-08,Home Loan,727000.0,360,9.13,Medical Emergency,Unemployed,93200.0,797,1800.0,1.93,Owned,"12/056, Chandra Marg, Visakhapatnam-390789, Hazaribagh, Mizoram, 395941",52,Female,0,Approved,0,
40c7a131-105b-4a8d-8e3b-5260dcb76aa3,CUST106210,2023-05-05,Business Loan,100000.0,360,12.28,Vehicle Purchase,Business Owner,74600.0,733,1200.0,1.61,Rented,"H.No. 298, Kaur Chowk, Raipur 317142, Proddatur, Haryana, 791508",51,Male,3,Approved,0,
8f797de8-6866-465c-95d0-9ad86062b097,CUST106433,2024-06-06,Car Loan,353000.0,36,12.55,Medical Emergency,Student,16500.0,786,100.0,0.61,Rented,"30/78, Biswas Path, Karimnagar 550406, Nagercoil, Bihar, 336313",63,Female,4,Approved,0,
8857e91f-e8b1-4784-9e57-35f35d64adbf,CUST118202,2024-06-26,Personal Loan,771000.0,12,11.56,Vehicle Purchase,Student,55300.0,726,800.0,1.45,Owned,"93/618, Bora, Ratlam-765879, Nellore, Himachal Pradesh, 838580",40,Female,2,Approved,0,
5c748d92-fcd8-4edb-809c-3fcba69150cc,CUST114125,2023-10-05,Personal Loan,538000.0,60,9.81,Vehicle Purchase,Student,43600.0,608,6100.0,13.99,Jointly Owned,"00/763, Wagle Road, Noida-894045, Kadapa, Madhya Pradesh, 031291",44,Male,0,Declined,0,
9dea79d5-ed1d-4f8a-9d38-6852116853a3,CUST112611,2024-01-27,Education Loan,944000.0,240,8.78,Education,Self-Employed,91700.0,696,5000.0,5.45,Owned,"28/13, Butala Marg, Ambattur-929925, South Dumdum, Karnataka, 982974",51,Other,3,Approved,0,
ec802498-ea0d-496c-be2a-fa499d394188,CUST111039,2024-04-09,Education Loan,564000.0,120,8.76,Home Renovation,Salaried,31400.0,707,2400.0,7.64,Jointly Owned,"54/051, Sura Street, Mau-342711, Rampur, Himachal Pradesh, 200238",28,Male,2,Approved,0,
ee95c2de-2c27-4e23-8587-830b21ab0467,CUST115886,2025-01-24,Education Loan,100000.0,360,7.71,Vehicle Purchase,Student,99400.0,657,4400.0,4.43,Rented,"555, Sethi Path, Latur-090380, Nizamabad, Kerala, 096418",21,Female,4,Approved,0,
066a41d1-4efc-4b8c-aa46-2615f8babac6,CUST119631,2023-07-13,Personal Loan,144000.0,240,8.71,Business Expansion,Business Owner,98700.0,628,3400.0,3.44,Rented,"34, Saran, Kurnool-020236, Guntakal, Bihar, 717561",65,Female,1,Declined,0,
34904bcf-d38c-4f30-adac-9e9e7e3d8158,CUST113097,2025-01-05,Car Loan,866000.0,120,11.11,Business Expansion,Business Owner,33000.0,736,3400.0,10.3,Owned,"H.No. 367, Viswanathan Ganj, Navi Mumbai 933012, South Dumdum, Gujarat, 601255",27,Female,2,Approved,0,
0142204e-92ad-4d8a-9f9d-d04b6eb25c66,CUST109284,2023-07-06,Car Loan,271000.0,36,12.33,Vehicle Purchase,Salaried,54900.0,661,4400.0,8.01,Owned,"H.No. 91, Shah Circle, Shahjahanpur-438578, Delhi, Madhya Pradesh, 180014",29,Male,1,Approved,0,
fe09579f-9b1e-46a5-90bb-b630c07d4edb,CUST107419,2025-03-07,Home Loan,711000.0,12,8.64,Home Renovation,Business Owner,43800.0,676,2200.0,5.02,Rented,"785, Mahal Road, Hindupur-452071, Rewa, Bihar, 915469",39,Female,3,Fraudulent - Detected,1,Income Misrepresentation
1e7c5784-48b1-4a89-ab38-7d46f3be5aec,CUST108366,2023-10-11,Home Loan,730000.0,60,7.0,Vehicle Purchase,Self-Employed,64200.0,601,0.0,0.0,Owned,"50, Kant Ganj, Rampur 837614, Singrauli, Uttarakhand, 007432",53,Male,1,Declined,0,
630da3c8-81e7-471e-a2f6-d64fe1112dd4,CUST110757,2024-01-11,Education Loan,100000.0,120,8.1,Debt Consolidation,Retired,47000.0,767,4600.0,9.79,Rented,"76/248, Garg Path, Munger-945135, Gopalpur, Tripura, 966364",46,Female,3,Approved,0,
15c16d29-b9d5-43a4-9200-604b069c7741,CUST119708,2024-05-13,Business Loan,468000.0,36,14.73,Vehicle Purchase,Student,54700.0,773,4000.0,7.31,Rented,"32, Guha Path, Barasat 464544, Chennai, Chhattisgarh, 347588",58,Female,1,Approved,0,
f4e09373-1368-4cb1-8bf2-82941686157a,CUST117762,2023-08-21,Home Loan,466000.0,360,10.55,Medical Emergency,Retired,68100.0,667,800.0,1.17,Owned,"61/01, Wable Zila, Bilaspur-948149, Amaravati, Tripura, 024786",35,Other,1,Approved,0,
bd11ba7d-9168-4e9f-8b3d-46816e6d54d1,CUST115033,2023-07-26,Home Loan,781000.0,12,13.01,Vehicle Purchase,Business Owner,93600.0,704,2300.0,2.46,Owned,"14, Verma, Rohtak 170202, Eluru, Mizoram, 099280",60,Other,1,Approved,0,
a3ea3045-5173-4e15-b889-5eb5d73da8b4,CUST114290,2024-12-18,Education Loan,659000.0,360,9.99,Education,Unemployed,15400.0,694,1500.0,9.74,Owned,"52, Issac Ganj, Ghaziabad-986900, Varanasi, Arunachal Pradesh, 680900",56,Male,1,Approved,0,
db7458f1-7cde-4bc7-bc50-6c10cc17a61c,CUST119962,2024-08-12,Car Loan,642000.0,24,9.54,Vehicle Purchase,Retired,10000.0,660,500.0,5.0,Owned,"H.No. 97, Chaudhry Circle, Kirari Suleman Nagar 388985, Madhyamgram, Mizoram, 592920",35,Male,3,Approved,0,
6549ba94-8a0b-45c8-9724-9490c07e6bd4,CUST117164,2024-01-21,Car Loan,485000.0,12,10.95,Vehicle Purchase,Salaried,36400.0,768,700.0,1.92,Jointly Owned,"57/967, Manda Path, Nellore 492121, Mango, Karnataka, 832749",45,Female,0,Approved,0,
2fec2636-e50b-412b-b354-a60d0b914291,CUST119232,2024-06-04,Personal Loan,417000.0,12,10.66,Medical Emergency,Salaried,30000.0,688,6100.0,20.33,Owned,"363, Chana, Amaravati 567029, Bidar, Haryana, 955948",36,Female,3,Approved,0,
4f94a51a-5ed4-497f-9400-f286bd10ff72,CUST112928,2023-03-15,Business Loan,226000.0,12,8.5,Wedding,Retired,13000.0,744,4600.0,35.38,Jointly Owned,"23/262, Bajaj Zila, Bulandshahr 728807, Pudukkottai, Meghalaya, 115803",21,Other,4,Approved,0,
7fd6117b-25a8-43eb-9c5e-d0542f0ae458,CUST116198,2025-01-20,Business Loan,142000.0,24,9.56,Vehicle Purchase,Retired,36100.0,720,2900.0,8.03,Owned,"82/924, Ratti Circle, Miryalaguda 396406, Madurai, Chhattisgarh, 477492",32,Other,2,Approved,0,
2a9a282a-b583-4de0-b4ab-0c4056e52db0,CUST116656,2024-08-03,Home Loan,817000.0,120,12.85,Home Renovation,Retired,34800.0,670,3800.0,10.92,Owned,"07, Andra Street, Durgapur-592539, Alappuzha, Uttarakhand, 687480",63,Other,3,Approved,0,
55995cf1-b03a-428d-bb10-b09d44815d96,CUST101717,2023-05-15,Personal Loan,398000.0,240,10.88,Education,Student,54800.0,608,2200.0,4.01,Owned,"86/04, Kibe Street, Shimla-036305, Khora , Karnataka, 250969",41,Female,4,Declined,0,
25560e47-ac55-4069-b2e9-403f8d9b1031,CUST115360,2022-11-13,Home Loan,801000.0,24,7.9,Education,Unemployed,10000.0,673,6400.0,64.0,Rented,"528, Edwin Road, Kharagpur 251753, Thrissur, Andhra Pradesh, 775972",38,Male,2,Approved,0,
1bfe5b62-5068-41ec-9adb-fcbb67844686,CUST105019,2025-01-08,Education Loan,549000.0,120,7.55,Wedding,Salaried,60000.0,688,5700.0,9.5,Owned,"35, Tailor Marg, Machilipatnam 972888, Kavali, Manipur, 868345",47,Male,2,Approved,0,
2803c13c-77c1-42fd-bc0b-60dfab7c8ec4,CUST110384,2025-01-28,Business Loan,628000.0,12,8.84,Wedding,Self-Employed,41600.0,687,6100.0,14.66,Owned,"43, Sama Marg, Junagadh-931407, Thiruvananthapuram, Gujarat, 845703",37,Male,3,Approved,0,
442f7787-9766-44e8-9e3a-b8e36c45721e,CUST113114,2022-10-30,Business Loan,625000.0,24,9.76,Debt Consolidation,Unemployed,117000.0,658,3400.0,2.91,Jointly Owned,"007, Subramanian Path, Berhampur 181579, Moradabad, Himachal Pradesh, 100021",44,Male,2,Approved,0,
06351991-57ba-43a6-a888-40b72253e39f,CUST105500,2022-09-02,Car Loan,384000.0,60,8.34,Wedding,Business Owner,67600.0,600,3800.0,5.62,Owned,"51, Aggarwal Zila, Alwar 341656, Ranchi, Andhra Pradesh, 889360",56,Female,0,Declined,0,
6b399f9d-1101-4d83-997d-dff7a5006175,CUST111794,2025-03-15,Business Loan,165000.0,60,11.5,Home Renovation,Business Owner,83100.0,622,900.0,1.08,Jointly Owned,"H.No. 127, Bhat Chowk, Khora -398726, Amroha, Sikkim, 585049",32,Male,0,Declined,0,
dfc8685d-d3a8-4390-9e1f-e2a6b5c17ebc,CUST104030,2024-05-12,Business Loan,635000.0,36,10.93,Home Renovation,Student,71600.0,733,900.0,1.26,Rented,"05/303, Jaggi Road, Anand-550243, Visakhapatnam, Jharkhand, 103740",30,Female,0,Approved,0,
bca91043-12ea-42fc-abc4-057e84d657b0,CUST107433,2025-05-05,Education Loan,315000.0,60,9.19,Education,Salaried,26900.0,747,3900.0,14.5,Rented,"273, Yohannan Street, Nagpur-191105, Jalna, Tamil Nadu, 246291",55,Other,0,Approved,0,
