application_id,customer_id,application_date,loan_type,loan_amount_requested,loan_tenure_months,interest_rate_offered,purpose_of_loan,employment_status,monthly_income,cibil_score,existing_emis_monthly,debt_to_income_ratio,property_ownership_status,residential_address,applicant_age,gender,number_of_dependents,loan_status,fraud_flag,fraud_type
87211974-4ea2-4a80-9d9d-d00882a53e87,CUST117394,2022-07-17,Home Loan,173000.0,36,11.25,Medical Emergency,Self-Employed,44700.0,575,1100.0,2.46,Owned,"H.No. 86, Lanka Zila, Morena 543748, Malegaon, West Bengal, 424029",30,Male,4,Declined,0,
80ab6d62-818d-4c05-b6f1-2734a973d476,CUST110740,2024-03-26,Education Loan,690000.0,12,10.64,Vehicle Purchase,Salaried,74300.0,669,2100.0,2.83,Owned,"08, Tripathi Street, Jodhpur 246311, Tezpur, Madhya Pradesh, 127398",60,Female,2,Approved,0,
ff4a8362-0e91-4eba-8143-0abc7f223ef3,CUST119123,2023-05-12,Personal Loan,614000.0,12,9.01,Debt Consolidation,Student,46200.0,751,1800.0,3.9,Rented,"H.No. 42, Ghosh Street, Panchkula 097834, Thiruvananthapuram, Chhattisgarh, 475190",59,Other,4,Approved,0,
e77ba5ef-6f7b-479a-b133-96cd33ac58b7,CUST116525,2023-05-09,Education Loan,1107000.0,12,12.79,Home Renovation,Salaried,13900.0,789,1900.0,13.67,Jointly Owned,"07, Manne Circle, Tumkur-956115, Dehri, Manipur, 464976",60,Female,1,Approved,0,
febe8220-470f-4800-a20a-e0a6bc1d2003,CUST103826,2023-08-15,Home Loan,1161000.0,36,10.71,Education,Business Owner,20600.0,765,1500.0,7.28,Rented,"H.No. 624, Chada Road, Vijayanagaram-176000, Howrah, Tamil Nadu, 936666",58,Other,4,Approved,0,
3eb7f598-2791-4946-83a8-5d078886f1fe,CUST108774,2025-03-09,Home Loan,100000.0,36,10.94,Debt Consolidation,Salaried,85800.0,651,3000.0,3.5,Rented,"H.No. 824, Ghosh Path, Jammu 086345, Varanasi, West Bengal, 840998",38,Female,2,Approved,0,
d851ece0-08ea-4354-9e95-0f08a784c33c,CUST108022,2025-01-28,Car Loan,292000.0,36,11.96,Home Renovation,Business Owner,10000.0,562,3400.0,34.0,Rented,"98, Dewan Street, Yamunanagar 363110, Rajkot, Uttarakhand, 309160",48,Female,3,Declined,0,
0c854688-b450-49bc-95ed-b495b41b7b17,CUST104099,2024-12-08,Personal Loan,730000.0,36,10.99,Medical Emergency,Retired,51800.0,689,2700.0,5.21,Owned,"317, Tandon Zila, Jhansi 164546, Muzaffarnagar, Haryana, 603731",29,Male,2,Approved,0,
4bfa1985-f15f-4bed-ae09-0163e10030b4,CUST109460,2022-06-08,Education Loan,623000.0,120,13.29,Debt Consolidation,Retired,59500.0,695,0.0,0.0,Jointly Owned,"H.No. 01, Chaudry Zila, Vellore-277665, Bathinda, Assam, 088442",31,Male,4,Approved,0,
2d2fea58-7e01-4476-a3dd-be2ff68900c0,CUST101462,2023-09-25,Car Loan,361000.0,360,10.72,Education,Retired,44800.0,638,2200.0,4.91,Rented,"28, Sachdev Street, Karnal-380419, Ongole, Assam, 033308",55,Male,2,Declined,0,
39fa9de3-cbb9-40aa-a8f6-0718d42808fc,CUST114937,2024-11-29,Education Loan,317000.0,36,11.22,Home Renovation,Unemployed,49900.0,672,2400.0,4.81,Rented,"722, Kant Path, Faridabad-098034, Amroha, Kerala, 631272",45,Female,1,Approved,0,
ee900398-3770-44fd-8255-bc4ccecbae09,CUST107677,2022-09-15,Home Loan,260000.0,12,14.51,Medical Emergency,Retired,10000.0,716,200.0,2.0,Rented,"H.No. 874, Ganesh Road, Suryapet 889951, Bhatpara, Tripura, 607494",57,Female,0,Approved,0,
0d6df275-1df3-47a0-b7ca-c3a980d0b2b1,CUST113844,2023-12-16,Business Loan,822000.0,12,8.16,Vehicle Purchase,Student,94600.0,686,3700.0,3.91,Rented,"65/875, Devan Street, Nagercoil-310268, Bidhannagar, Rajasthan, 727023",53,Other,0,Approved,0,
cd9d6a76-b114-491b-9330-e54409398a0c,CUST104948,2025-05-28,Home Loan,669000.0,60,12.3,Business Expansion,Student,40400.0,742,3500.0,8.66,Jointly Owned,"090, Sama Street, Muzaffarnagar 585412, Ranchi, Bihar, 168764",63,Female,1,Approved,0,
d29b63e2-8310-43c9-981b-1977cc3c2f82,CUST118852,2024-08-26,Home Loan,498000.0,24,11.61,Education,Business Owner,19900.0,694,1700.0,8.54,Owned,"H.No. 30, Sani Street, Arrah-306391, Tenali, Karnataka, 656101",24,Other,2,Approved,0,
49dd7dde-7669-4715-b94a-54da715802a7,CUST105387,2024-08-05,Personal Loan,249000.0,360,13.19,Vehicle Purchase,Salaried,12200.0,720,3600.0,29.51,Owned,"24/741, Bhalla Road, Guwahati 823840, Kozhikode, Assam, 359617",62,Male,4,Approved,0,
dc4b7b02-2558-4d2b-bfb0-41c5a495abf3,CUST105984,2024-10-15,Car Loan,675000.0,360,9.12,Wedding,Self-Employed,89800.0,612,1700.0,1.89,Jointly Owned,"H.No. 80, Sane Zila, Katihar 139582, Siwan, Jharkhand, 925468",60,Female,2,Declined,0,
92cfc881-710d-44a8-a906-dfe9507b79b7,CUST102013,2024-09-01,Home Loan,280000.0,120,13.35,Wedding,Salaried,26500.0,748,0.0,0.0,Jointly Owned,"48/454, Virk Road, Ludhiana-745777, Bhilai, Rajasthan, 651831",42,Male,4,Approved,0,
83f26f04-2fc3-487a-8988-6346f0e9b89d,CUST108591,2025-03-11,Business Loan,800000.0,240,10.65,Wedding,Unemployed,10000.0,709,3700.0,37.0,Jointly Owned,"H.No. 41, Sem Zila, Bhubaneswar 026026, Mumbai, Mizoram, 632710",47,Male,1,Approved,0,
260d6aa3-07b8-44d4-b82e-5b1072cee318,CUST106380,2023-02-17,Personal Loan,548000.0,360,11.7,Vehicle Purchase,Salaried,101400.0,756,2600.0,2.56,Owned,"307, Chaudhuri Zila, Karnal-723561, Sonipat, Rajasthan, 297067",42,Other,1,Approved,0,
92f1deee-502b-4c4c-92b4-b6d63c1afb7c,CUST115562,2023-03-16,Education Loan,239000.0,120,11.36,Vehicle Purchase,Self-Employed,49800.0,726,2500.0,5.02,Owned,"H.No. 34, Ganesh Circle, Khandwa-715609, Karaikudi, Goa, 362620",25,Female,2,Approved,0,
d6ee5978-ee26-4569-adf2-c9f82ec11194,CUST119281,2024-08-16,Education Loan,241000.0,360,13.63,Wedding,Self-Employed,76300.0,722,2900.0,3.8,Rented,"522, Chadha Ganj, Jodhpur-913285, Bhopal, Gujarat, 103625",62,Other,3,Approved,0,
f7ddf1ed-9692-4a70-931a-d7ec4708eabd,CUST113825,2022-09-06,Education Loan,578000.0,12,11.12,Education,Salaried,82700.0,724,2100.0,2.54,Jointly Owned,"31/96, Agarwal Path, Ambattur 226482, Guntur, Telangana, 652506",40,Female,3,Approved,0,
f41ffc65-027d-4200-b934-39d5bdeb77f2,CUST112715,2023-10-03,Car Loan,642000.0,240,8.89,Education,Salaried,52300.0,682,2100.0,4.02,Rented,"38, Bath Chowk, Thanjavur-812606, Delhi, Chhattisgarh, 125674",30,Other,1,Approved,0,
271e2726-a306-47d1-8b53-896468269c98,CUST109144,2022-10-11,Business Loan,477000.0,60,8.92,Vehicle Purchase,Business Owner,39300.0,667,3600.0,9.16,Jointly Owned,"H.No. 680, Dey Nagar, Satara 023746, Jalandhar, Telangana, 973456",63,Other,0,Approved,0,
f2fb9455-b41d-4ef6-a509-92fcbb8ba76e,CUST106528,2024-04-11,Car Loan,463000.0,24,10.55,Home Renovation,Business Owner,50500.0,652,5300.0,10.5,Jointly Owned,"H.No. 424, Bobal, Rampur 477917, Jamalpur, Himachal Pradesh, 274338",50,Male,3,Approved,0,
778e6c8a-5cb8-4a51-bf60-74d09df55be6,CUST111938,2024-10-02,Business Loan,505000.0,240,10.66,Debt Consolidation,Salaried,34000.0,729,6600.0,19.41,Owned,"88/838, Gopal Zila, Ambarnath 108274, Udupi, Tripura, 832378",31,Female,3,Approved,0,
f68b019b-dd3f-45ad-a3f2-cb4481aa5a8f,CUST104003,2024-09-03,Home Loan,100000.0,24,9.51,Business Expansion,Self-Employed,61800.0,759,300.0,0.49,Rented,"61, Dugal Zila, Firozabad-833506, Parbhani, Jharkhand, 687174",28,Male,2,Approved,0,
dbee2282-3eac-4bd2-a73e-a238ae9b1829,CUST100184,2022-08-22,Personal Loan,858000.0,12,11.06,Education,Self-Employed,44400.0,683,1900.0,4.28,Owned,"49, Sunder Ganj, Motihari 368663, Pali, Uttarakhand, 341638",22,Male,0,Approved,0,
f9492dda-b202-43b1-9744-79523eb88241,CUST107380,2023-04-16,Car Loan,503000.0,60,12.96,Home Renovation,Salaried,73300.0,665,4800.0,6.55,Rented,"33, Sunder Street, Jaipur-409791, Kakinada, Himachal Pradesh, 026159",21,Male,0,Approved,0,
5b0ea36a-3c80-45a8-96b4-ce61f4f5c23b,CUST106905,2022-08-14,Education Loan,916000.0,24,7.99,Home Renovation,Retired,57200.0,727,1600.0,2.8,Rented,"00/14, Thaker Ganj, Thane 235157, Bellary, Haryana, 487742",58,Male,1,Approved,0,
d190984e-2d1b-4c88-9ce9-b4407e92fa40,CUST101277,2023-12-08,Personal Loan,100000.0,360,9.66,Wedding,Self-Employed,59800.0,751,3400.0,5.69,Jointly Owned,"01, Goyal Marg, Sangli-Miraj & Kupwad-740215, Mira-Bhayandar, Gujarat, 252423",63,Male,2,Approved,0,
5977803f-fea6-48b4-a47a-d1425be669d4,CUST105673,2023-03-24,Home Loan,100000.0,60,13.38,Business Expansion,Salaried,120600.0,640,0.0,0.0,Owned,"H.No. 866, Wagle Marg, Agartala 025183, Siwan, Goa, 718348",27,Other,1,Declined,0,
9360781e-3890-4ddf-98e9-d7562e310f94,CUST118832,2024-05-04,Business Loan,691000.0,240,9.06,Medical Emergency,Unemployed,43700.0,634,6300.0,14.42,Jointly Owned,"H.No. 77, Sarma Chowk, Ambarnath 319320, Thrissur, Kerala, 904230",57,Male,0,Declined,0,
d28d726f-3810-47ce-ba96-2c7d368553bd,CUST100435,2023-03-21,Home Loan,605000.0,12,9.89,Debt Consolidation,Unemployed,51900.0,717,2800.0,5.39,Rented,"H.No. 35, Kari Ganj, Bhiwandi 765158, Mirzapur, Rajasthan, 937639",57,Other,4,Approved,0,
13837d4b-3ede-487c-9582-b5bf689e8143,CUST106611,2025-03-30,Business Loan,510000.0,12,11.08,Wedding,Student,74100.0,686,3500.0,4.72,Jointly Owned,"52/409, Tak Marg, Raebareli 679146, Aizawl, Goa, 717572",62,Other,1,Approved,0,
7ab053b7-70d8-4f09-83f5-6a2335e22cd2,CUST101137,2022-10-29,Education Loan,343000.0,120,11.28,Home Renovation,Salaried,19300.0,755,1300.0,6.74,Owned,"245, Dua Marg, Vijayawada 551253, Shivpuri, Tripura, 913505",58,Male,4,Approved,0,
5ded1a72-0c51-4c0a-8798-edcde07a132f,CUST110295,2024-12-04,Home Loan,398000.0,240,9.18,Home Renovation,Salaried,43200.0,656,2400.0,5.56,Rented,"H.No. 326, Devan Circle, Lucknow 574034, Motihari, Himachal Pradesh, 565241",26,Female,3,Approved,0,
bb52d595-481e-4684-84c5-ff0eb1382b0f,CUST116163,2022-12-16,Car Loan,698000.0,24,8.6,Debt Consolidation,Business Owner,69100.0,695,5700.0,8.25,Owned,"76/222, Dhingra Zila, Raurkela Industrial Township-255877, Amroha, Chhattisgarh, 414094",31,Female,3,Approved,0,
c0f432a0-6bff-4a95-972b-bdea1d7d2eb4,CUST117304,2022-10-07,Car Loan,100000.0,360,11.48,Medical Emergency,Business Owner,77800.0,719,6400.0,8.23,Jointly Owned,"81/146, Varty Nagar, Baranagar 074068, Bhilwara, Manipur, 526797",27,Other,4,Approved,0,
9c32e226-4bda-4b37-a768-ea6c9b0165ae,CUST119476,2022-08-06,Car Loan,217000.0,24,9.74,Home Renovation,Unemployed,80100.0,648,7100.0,8.86,Owned,"760, Issac Circle, Kanpur 744669, Motihari, Bihar, 307424",62,Male,1,Declined,0,
eec5569e-ab6c-40f6-98cf-246080fd8779,CUST111963,2022-06-22,Home Loan,196000.0,12,7.0,Medical Emergency,Salaried,25200.0,759,2700.0,10.71,Rented,"68/120, Boase Road, Jammu-821840, Chennai, Maharashtra, 589083",64,Other,1,Approved,0,
0e50fe2d-53bd-4664-aeaf-909a814b6fd5,CUST108431,2024-08-16,Car Loan,1125000.0,240,13.29,Vehicle Purchase,Salaried,48000.0,729,0.0,0.0,Rented,"89, Chahal Marg, Mathura-990681, Machilipatnam, Goa, 953465",61,Female,2,Approved,0,
75f2a06b-47dc-4317-b42f-300253e784a3,CUST100368,2024-10-01,Business Loan,186000.0,240,14.38,Vehicle Purchase,Salaried,52400.0,644,1200.0,2.29,Owned,"H.No. 242, Vohra Road, Kulti-810595, Gwalior, Tamil Nadu, 269450",35,Other,4,Declined,0,
e748d7a3-867d-44dd-b5c8-f4120b23d816,CUST102472,2023-05-09,Business Loan,1114000.0,120,7.0,Medical Emergency,Business Owner,30400.0,672,6400.0,21.05,Jointly Owned,"51, Aurora Circle, Sultan Pur Majra 658255, Sasaram, Telangana, 868612",59,Male,2,Approved,0,
c0d0863c-1fca-42ed-ada6-88be968be6c0,CUST107435,2024-05-17,Personal Loan,774000.0,12,10.65,Vehicle Purchase,Retired,57300.0,768,6000.0,10.47,Rented,"H.No. 495, Konda Zila, Nagaon-135090, Chennai, Meghalaya, 796301",60,Female,2,Approved,0,
604d0372-a4c2-4a96-ab12-6270c4d6335a,CUST111651,2024-04-22,Home Loan,670000.0,360,10.17,Vehicle Purchase,Retired,42500.0,664,3100.0,7.29,Rented,"H.No. 01, Bakshi Path, Erode-547836, Sirsa, Kerala, 369609",21,Other,2,Approved,0,
2847b448-1ed8-447f-8996-84b492c30109,CUST112049,2022-08-10,Education Loan,433000.0,24,13.89,Medical Emergency,Unemployed,38400.0,756,3400.0,8.85,Rented,"61, Kakar Path, Shimla 297821, Kolhapur, Uttarakhand, 349138",41,Female,4,Approved,0,
9e128324-8ac3-40da-95be-0b9dfb69ad76,CUST119834,2025-01-11,Home Loan,574000.0,120,10.33,Business Expansion,Self-Employed,46900.0,809,5500.0,11.73,Jointly Owned,"73/35, Batra Zila, Darbhanga-675500, Agra, Chhattisgarh, 189856",35,Male,4,Approved,0,
55920070-d0ee-4036-b8e6-2c1178633f66,CUST113009,2023-03-30,Business Loan,552000.0,360,8.53,Wedding,Retired,41400.0,658,3300.0,7.97,Jointly Owned,"73, Upadhyay Zila, Chandigarh-853470, Belgaum, Telangana, 352608",63,Male,2,Approved,0,
130c7f73-e3ee-4fe1-8ff5-81f6d8f3e3d4,CUST102553,2025-01-04,Personal Loan,899000.0,360,7.0,Medical Emergency,Student,59700.0,682,3700.0,6.2,Jointly Owned,"665, Kadakia Marg, Ahmednagar 607277, Jammu, Maharashtra, 761476",62,Male,3,Approved,0,
71082d5d-0f44-441b-8e0b-a23f42ca327f,CUST107502,2022-06-09,Personal Loan,420000.0,12,11.54,Medical Emergency,Unemployed,68800.0,681,4800.0,6.98,Jointly Owned,"85, Swaminathan Street, Thanjavur-348255, Thanjavur, Punjab, 031119",62,Male,0,Approved,0,
dafd7fb4-e37f-4cf7-9d8b-c7e36cf0dd69,CUST105380,2024-02-25,Personal Loan,805000.0,120,11.34,Wedding,Self-Employed,35300.0,722,5500.0,15.58,Owned,"49/970, Chandra Street, Karnal 722184, Hosur, Madhya Pradesh, 945429",26,Other,1,Approved,0,
fe861938-0fb9-4b40-a935-63d1d514f210,CUST112929,2024-01-30,Car Loan,100000.0,24,7.0,Business Expansion,Unemployed,10000.0,695,2900.0,29.0,Rented,"H.No. 430, Rattan Marg, Haldia 076338, Ujjain, Sikkim, 203078",64,Female,4,Approved,0,
aa997a31-787a-4111-9a43-dba68120a1e4,CUST107458,2022-10-05,Education Loan,195000.0,24,10.29,Debt Consolidation,Student,34600.0,802,2500.0,7.23,Jointly Owned,"257, Mahajan Path, Kadapa-290384, Morena, Maharashtra, 727763",52,Male,4,Approved,0,
ded2a2c6-357d-4ced-aa24-6dedc573952b,CUST103542,2023-11-06,Personal Loan,100000.0,120,9.57,Education,Unemployed,72000.0,632,4000.0,5.56,Rented,"99/13, Doctor Path, Sambhal 228975, Shahjahanpur, Punjab, 886010",27,Male,4,Declined,0,
f10afc29-1a2d-45a1-b67d-9aaf370795c9,CUST109388,2023-02-07,Home Loan,167000.0,120,7.9,Vehicle Purchase,Student,75700.0,764,1600.0,2.11,Jointly Owned,"95, Rege Ganj, Moradabad 124296, Vijayanagaram, Andhra Pradesh, 153584",30,Female,3,Approved,0,
703921a7-74dc-40f3-b087-ddd3934475fb,CUST107636,2024-12-19,Home Loan,512000.0,12,10.38,Wedding,Self-Employed,22600.0,659,1400.0,6.19,Rented,"H.No. 713, Solanki Path, Satara-543401, Moradabad, Meghalaya, 229885",60,Female,1,Approved,0,
ca36497e-de48-4d55-bc87-185caab2de88,CUST115237,2022-11-22,Car Loan,307000.0,120,12.23,Home Renovation,Retired,54000.0,616,4100.0,7.59,Jointly Owned,"15/53, Ganesh Circle, Mumbai-005489, Farrukhabad, Jharkhand, 530225",55,Male,0,Declined,0,
020ea020-ffea-4310-a319-93467d04c1b3,CUST110723,2025-03-09,Car Loan,425000.0,120,7.0,Vehicle Purchase,Unemployed,51800.0,731,2300.0,4.44,Owned,"79/04, Batta Marg, Mango-668832, Davanagere, Maharashtra, 075713",47,Female,4,Approved,0,
22bd7edb-a795-4575-802c-dce6a544b82b,CUST100140,2024-01-25,Education Loan,769000.0,60,10.29,Business Expansion,Student,55700.0,695,3300.0,5.92,Rented,"927, Bhattacharyya Zila, Haldia 676008, Dindigul, Andhra Pradesh, 830033",34,Female,4,Approved,0,
f1fa286e-548f-41b5-b2a9-080574eb8d18,CUST116915,2023-04-08,Business Loan,446000.0,240,13.03,Wedding,Unemployed,38400.0,707,3300.0,8.59,Rented,"727, Chopra Nagar, Rajahmundry-953805, Fatehpur, Andhra Pradesh, 841783",63,Other,1,Approved,0,
33d7b80a-96c5-4e9d-8dd6-61b2baafe74c,CUST114249,2023-10-13,Education Loan,631000.0,120,7.28,Medical Emergency,Retired,69800.0,758,6000.0,8.6,Jointly Owned,"02/26, Ratta Nagar, Varanasi 431573, Raiganj, Bihar, 848169",48,Other,3,Approved,0,
f5689013-77ea-482c-abc5-8d8fdf86c19c,CUST112975,2022-06-24,Personal Loan,883000.0,120,12.48,Medical Emergency,Business Owner,69800.0,732,4000.0,5.73,Owned,"H.No. 609, Kumar Zila, Kumbakonam 311708, Gopalpur, Goa, 379897",41,Female,0,Approved,0,
af851ad9-e0b0-4459-909d-09f95ad636d3,CUST119317,2024-08-09,Education Loan,421000.0,240,7.68,Home Renovation,Unemployed,78200.0,730,900.0,1.15,Rented,"34/665, Rau Marg, Madhyamgram 836078, Malda, Kerala, 171309",30,Male,0,Approved,0,
bcec4dd2-575c-4343-901d-692e04e709c4,CUST108795,2022-10-11,Home Loan,660000.0,60,8.9,Medical Emergency,Retired,10000.0,696,3000.0,30.0,Owned,"49, Tripathi Path, Tumkur 920770, Dindigul, Meghalaya, 067561",44,Male,3,Approved,0,
85eb5e22-51c2-4e70-98be-1055f0725fe1,CUST119725,2024-06-01,Home Loan,617000.0,12,9.53,Medical Emergency,Self-Employed,13600.0,678,2900.0,21.32,Jointly Owned,"581, Lal, Berhampore 101396, Nanded, Kerala, 117493",39,Other,2,Approved,0,
6093652d-755d-4f00-89ff-7feb117061b2,CUST115365,2024-03-21,Personal Loan,259000.0,60,9.55,Medical Emergency,Student,36400.0,689,5400.0,14.84,Owned,"37, Gour Path, Tadipatri-228304, Meerut, Sikkim, 446927",23,Male,0,Approved,0,
4bb13214-4382-4558-ab34-2ead8d4e7ccb,CUST107924,2022-07-29,Personal Loan,462000.0,240,12.96,Education,Unemployed,42000.0,686,1700.0,4.05,Jointly Owned,"H.No. 71, Sandhu Street, Mahbubnagar 882771, Purnia, Andhra Pradesh, 708734",31,Other,3,Approved,0,
e4b412f2-150d-47fb-81a7-ccbd59079e8a,CUST114076,2022-06-07,Business Loan,100000.0,120,11.63,Vehicle Purchase,Salaried,39200.0,695,1300.0,3.32,Owned,"H.No. 672, Manne Ganj, Patna-221667, Bhopal, Mizoram, 753748",41,Other,1,Approved,0,
54a966ec-b9b4-4d75-b6b1-1a86e30958bd,CUST113932,2023-04-13,Home Loan,540000.0,12,10.66,Home Renovation,Salaried,31200.0,759,4500.0,14.42,Owned,"H.No. 21, Dhar Ganj, Suryapet 912165, Cuttack, Tripura, 550233",46,Other,0,Approved,0,
7e841797-d4dc-4bc1-a452-8d8318c98d5d,CUST111584,2023-02-27,Education Loan,723000.0,12,12.05,Vehicle Purchase,Student,63900.0,741,1200.0,1.88,Rented,"18, Badami Zila, Shivpuri-972174, Guna, Goa, 744021",31,Female,1,Approved,0,
b0631cf8-caed-49b6-90fb-4a4909f684ca,CUST106409,2023-10-19,Personal Loan,589000.0,36,8.79,Wedding,Business Owner,54500.0,724,2200.0,4.04,Owned,"662, Dugal Zila, Sasaram 495325, Rajahmundry, Haryana, 892181",42,Male,3,Approved,0,
663c6a85-25ae-43cf-8ebf-c8df661c08fa,CUST101009,2025-05-07,Car Loan,190000.0,120,15.38,Medical Emergency,Student,36600.0,529,1600.0,4.37,Owned,"41/589, Ratta Street, Berhampur-437661, Erode, Madhya Pradesh, 808122",23,Other,4,Declined,0,
029d604b-f5d6-4378-94b4-9107544bc778,CUST112654,2023-11-02,Personal Loan,747000.0,36,9.98,Debt Consolidation,Student,54000.0,715,4900.0,9.07,Rented,"18/68, Khosla, Gudivada 204413, Serampore, Meghalaya, 097422",65,Female,2,Approved,0,
c7290fae-1905-4b04-9f1c-03d1f146f620,CUST100882,2024-05-31,Home Loan,382000.0,36,9.19,Debt Consolidation,Business Owner,37800.0,685,1500.0,3.97,Jointly Owned,"H.No. 217, Bhalla Circle, Chittoor 664315, Kota, Madhya Pradesh, 928150",47,Male,1,Approved,0,
80c52fd5-0cf3-43c9-b268-800cfa736d80,CUST106656,2022-11-18,Education Loan,495000.0,240,12.55,Medical Emergency,Self-Employed,18300.0,703,5700.0,31.15,Owned,"H.No. 861, Khanna Marg, Korba 593753, Pimpri-Chinchwad, Karnataka, 793763",32,Other,0,Approved,0,
08646f56-9b80-40f4-9b06-633aa1f6605c,CUST109481,2023-06-05,Personal Loan,100000.0,12,7.0,Education,Self-Employed,39100.0,685,800.0,2.05,Owned,"H.No. 373, Master Nagar, Kozhikode 532339, Raurkela Industrial Township, Punjab, 011397",34,Other,0,Approved,0,
9bfb2796-4dd8-4d51-9f24-0a2417108c51,CUST118661,2025-04-10,Education Loan,526000.0,24,11.37,Home Renovation,Student,10000.0,728,3100.0,31.0,Jointly Owned,"H.No. 421, Soman Path, Belgaum-976685, Bhiwani, Mizoram, 491444",63,Female,1,Approved,0,
88d99b6c-a1c4-4bd8-b6b9-2a23f1814aa8,CUST104655,2023-09-11,Education Loan,400000.0,360,13.24,Home Renovation,Self-Employed,103900.0,648,2300.0,2.21,Owned,"H.No. 89, Rajan Zila, Haridwar 965063, Hosur, Odisha, 252769",57,Male,3,Declined,0,
7e957900-9413-4c2a-b657-12be9528f103,CUST118191,2024-08-03,Personal Loan,612000.0,12,13.05,Medical Emergency,Student,41800.0,623,3300.0,7.89,Rented,"913, Srivastava Marg, Ratlam 574733, Akola, Odisha, 522660",41,Female,4,Declined,0,
eecd8e20-200c-4d9c-a62e-c9865146e2b6,CUST111493,2023-02-01,Business Loan,728000.0,36,10.75,Home Renovation,Unemployed,82400.0,764,0.0,0.0,Rented,"42, Bhardwaj Chowk, Proddatur 816792, Tezpur, Arunachal Pradesh, 571752",60,Female,4,Approved,0,
518e52fb-7f4d-4f70-a40d-14474fe8e5fd,CUST110437,2023-05-13,Education Loan,396000.0,12,8.77,Education,Self-Employed,41300.0,729,1300.0,3.15,Rented,"H.No. 944, Bose Path, Ambarnath 699576, Rourkela, Jharkhand, 517451",22,Other,3,Approved,0,
4ad0b3fc-f7f7-430a-9312-9ca25f8fc159,CUST105247,2023-06-21,Home Loan,499000.0,120,7.0,Medical Emergency,Student,11000.0,653,3500.0,31.82,Owned,"H.No. 73, Bhattacharyya Zila, Jammu 377494, Pali, Mizoram, 921015",31,Male,4,Approved,0,
980bbd7d-95e4-46bc-b745-32f868a5450a,CUST104774,2023-08-18,Car Loan,853000.0,24,9.34,Business Expansion,Unemployed,10000.0,560,4800.0,48.0,Owned,"49/30, Devan, Rajkot 593153, Patna, Andhra Pradesh, 197765",27,Female,3,Declined,0,
