application_id,customer_id,application_date,loan_type,loan_amount_requested,loan_tenure_months,interest_rate_offered,purpose_of_loan,employment_status,monthly_income,cibil_score,existing_emis_monthly,debt_to_income_ratio,property_ownership_status,residential_address,applicant_age,gender,number_of_dependents,loan_status,fraud_flag,fraud_type
5a4b5903-171d-4631-945b-ed2b8211b0e6,CUST111899,2024-02-22,Education Loan,100000.0,60,10.15,Business Expansion,Business Owner,75900.0,710,1800.0,2.37,Jointly Owned,"H.No. 580, Baria Circle, Khammam 275851, Khora , Madhya Pradesh, 662409",21,Male,0,Approved,0,
bc65d46c-73f1-4bed-9e85-354523ffcc68,CUST106940,2023-01-13,Education Loan,425000.0,120,9.48,Vehicle Purchase,Business Owner,39300.0,750,3900.0,9.92,Jointly Owned,"H.No. 08, Vohra Path, Orai-561110, Nangloi Jat, Jharkhand, 955059",26,Male,0,Approved,0,
7b54b445-c46c-4863-aa33-ae155f8b97fa,CUST104467,2022-08-10,Business Loan,425000.0,60,11.64,Business Expansion,Salaried,60400.0,705,3800.0,6.29,Owned,"H.No. 16, Doctor Ganj, Kurnool-978119, Secunderabad, Himachal Pradesh, 880873",48,Female,2,Approved,0,
7beb4bb1-6610-4677-8960-c58d62da76bd,CUST117352,2025-03-18,Personal Loan,571000.0,36,10.48,Business Expansion,Self-Employed,60600.0,697,3900.0,6.44,Owned,"H.No. 224, Bhattacharyya Circle, Gaya-099796, Jorhat, Himachal Pradesh, 550145",64,Female,3,Approved,0,
2010ee06-7a80-47fc-bd23-0ffa884bc2d0,CUST116962,2022-12-24,Home Loan,587000.0,240,9.45,Debt Consolidation,Self-Employed,10000.0,759,2200.0,22.0,Owned,"22/514, Sankaran Nagar, Malda-825903, Tiruppur, Sikkim, 970991",65,Other,4,Approved,0,
afee12f9-3469-489a-be8a-b7f52e7c7dea,CUST117333,2024-03-23,Education Loan,516000.0,24,10.86,Debt Consolidation,Self-Employed,56100.0,681,6900.0,12.3,Owned,"21/67, Divan, Silchar 618524, Silchar, Punjab, 339583",41,Male,4,Approved,0,
7a69e25b-7bde-4aed-9bf7-e93b5a330669,CUST114567,2024-12-24,Business Loan,365000.0,36,12.66,Education,Unemployed,61000.0,745,5200.0,8.52,Rented,"17/09, Jayaraman Circle, Dindigul 693251, Adoni, Uttarakhand, 160800",49,Female,2,Approved,0,
92ec3187-971e-4597-bad2-6f555a9cc103,CUST102087,2022-08-07,Personal Loan,463000.0,240,9.3,Wedding,Retired,46300.0,705,900.0,1.94,Rented,"466, Dayal Zila, Jorhat 970209, Dharmavaram, Tamil Nadu, 963515",65,Male,3,Approved,0,
34818725-893a-407c-83a2-7bf15ed6cc87,CUST110976,2023-10-11,Home Loan,100000.0,60,7.81,Business Expansion,Salaried,68800.0,707,4200.0,6.1,Jointly Owned,"H.No. 766, Chadha Circle, Rajkot 772820, Dhule, Manipur, 564614",56,Female,3,Approved,0,
c2310d08-8834-4a9e-aee9-fdd68a2a4e4d,CUST117827,2024-11-30,Personal Loan,266000.0,60,9.82,Debt Consolidation,Unemployed,68200.0,698,2400.0,3.52,Owned,"H.No. 671, Rege, Patiala-589765, Kavali, Manipur, 348804",38,Female,4,Approved,0,
63f28fbc-fb34-4e8a-8e24-cfb6b12f7267,CUST104716,2024-09-09,Education Loan,798000.0,12,9.9,Vehicle Purchase,Business Owner,109700.0,759,1000.0,0.91,Jointly Owned,"H.No. 84, Sabharwal Marg, Rourkela 515841, Thanjavur, Assam, 172013",63,Other,4,Approved,0,
132c6c16-a942-4746-88c1-65859d272c64,CUST114623,2025-06-03,Personal Loan,969000.0,360,7.53,Wedding,Salaried,29800.0,752,3000.0,10.07,Jointly Owned,"86/06, Bains Zila, Phusro 734921, Moradabad, Rajasthan, 672269",56,Female,0,Approved,0,
5dce8c57-a09e-4356-b5b5-7d3dc8649687,CUST101354,2024-09-29,Home Loan,695000.0,120,10.84,Debt Consolidation,Self-Employed,35600.0,698,4700.0,13.2,Jointly Owned,"H.No. 18, Deshmukh Path, Nellore 366502, Kavali, Uttar Pradesh, 565817",41,Female,0,Approved,0,
7f168e33-39d0-4911-ae78-3fae786ae45e,CUST116263,2024-10-31,Car Loan,217000.0,120,12.3,Wedding,Salaried,47900.0,686,3400.0,7.1,Jointly Owned,"H.No. 51, Saraf Nagar, Haridwar-974004, Saharanpur, Madhya Pradesh, 290200",58,Other,1,Approved,0,
cb667c00-190b-4807-ba22-126c86ce8e9d,CUST108871,2022-07-31,Education Loan,558000.0,24,7.26,Medical Emergency,Salaried,52000.0,662,2600.0,5.0,Jointly Owned,"156, Chad Chowk, Raebareli-870046, Kulti, Kerala, 323283",39,Male,1,Approved,0,
c43f66ab-1f52-4bcf-9359-987f2e2c018f,CUST107036,2023-02-07,Car Loan,104000.0,240,9.12,Home Renovation,Self-Employed,10700.0,691,0.0,0.0,Rented,"83, Sood Marg, Mirzapur 676279, Mira-Bhayandar, Uttarakhand, 977267",64,Male,0,Approved,0,
b5583287-d7f8-4a3d-b319-1e1e04e07e50,CUST100294,2025-05-06,Education Loan,716000.0,360,12.18,Business Expansion,Retired,58900.0,670,6400.0,10.87,Rented,"H.No. 856, Lad Street, Kakinada 884852, Bhopal, Uttar Pradesh, 346810",30,Female,1,Approved,0,
6cf97cee-b4cd-4886-b9c3-9555465f9315,CUST100090,2023-01-26,Business Loan,370000.0,360,13.31,Vehicle Purchase,Unemployed,52400.0,623,6000.0,11.45,Owned,"H.No. 862, Bava Zila, New Delhi 984546, Dindigul, Madhya Pradesh, 933410",36,Female,1,Declined,0,
c9af898a-20f9-4f83-b5d8-301a975e401b,CUST110233,2025-05-13,Car Loan,538000.0,12,9.54,Medical Emergency,Unemployed,22400.0,635,3000.0,13.39,Jointly Owned,"25/79, Kothari Circle, Bhimavaram 002060, Mirzapur, Haryana, 137764",38,Other,3,Declined,0,
4985af03-32be-4f11-a097-c3cfb6769b6b,CUST117690,2022-08-03,Car Loan,675000.0,120,8.44,Vehicle Purchase,Salaried,76200.0,604,4800.0,6.3,Rented,"H.No. 88, Grewal Ganj, Hubli–Dharwad-458886, Bellary, West Bengal, 951207",60,Other,4,Declined,0,
d6392c6c-d42d-4fe1-9698-92526726cc39,CUST103604,2023-03-04,Business Loan,714000.0,60,9.52,Home Renovation,Salaried,69600.0,755,4600.0,6.61,Owned,"176, Mander Zila, Bellary-141110, Hindupur, Mizoram, 567985",28,Other,1,Approved,0,
4d44b926-9b65-426b-80b0-f767dce91507,CUST109484,2023-04-04,Business Loan,647000.0,360,15.67,Vehicle Purchase,Retired,12700.0,688,3500.0,27.56,Rented,"408, Tiwari Zila, Purnia 876444, Nangloi Jat, Odisha, 118392",36,Female,3,Approved,0,
4fb5ee4b-ee00-4b33-92b1-d4dfc8eaa669,CUST106832,2022-09-09,Car Loan,724000.0,120,9.22,Medical Emergency,Salaried,21200.0,791,1100.0,5.19,Owned,"H.No. 632, Char Street, Guntur 818152, Alwar, Chhattisgarh, 940847",28,Female,3,Approved,0,
1f8fe48a-76c8-484c-ab13-645f5a97bf8e,CUST104974,2022-09-27,Car Loan,653000.0,12,10.57,Vehicle Purchase,Salaried,13200.0,722,4900.0,37.12,Rented,"34, Mann Zila, Panvel 682805, Mahbubnagar, Telangana, 062592",59,Other,3,Approved,0,
fa054531-0bb9-4b0b-9c08-3a7426d97f13,CUST101878,2023-10-05,Education Loan,218000.0,120,7.23,Vehicle Purchase,Student,10000.0,646,2800.0,28.0,Owned,"63/267, Mandal Ganj, Indore 042942, Solapur, Assam, 474350",44,Male,3,Declined,0,
537e974b-00a1-4b16-b58b-daa0b74eaa2d,CUST102150,2022-12-23,Personal Loan,226000.0,360,11.06,Home Renovation,Unemployed,45600.0,668,0.0,0.0,Jointly Owned,"H.No. 02, Raja Marg, Kamarhati 555800, Uluberia, Meghalaya, 751318",58,Male,0,Approved,0,
c460dbee-f6e9-4564-9276-81f159aca0f8,CUST103419,2023-12-10,Personal Loan,259000.0,12,10.66,Vehicle Purchase,Unemployed,36700.0,733,3200.0,8.72,Rented,"92/86, Sawhney Ganj, Deoghar-539005, Korba, Assam, 704049",26,Male,0,Approved,0,
9c00c98c-f541-47cb-84f4-845eb88f709b,CUST105665,2023-01-20,Personal Loan,651000.0,36,9.49,Wedding,Unemployed,14100.0,732,2700.0,19.15,Jointly Owned,"84/502, Barman Chowk, Jamalpur 296144, Ozhukarai, West Bengal, 057876",28,Other,0,Approved,0,
7ba51043-c66c-4e7c-b2e7-fb6e5c46e643,CUST101025,2024-06-22,Home Loan,760000.0,120,11.22,Debt Consolidation,Retired,60900.0,723,2100.0,3.45,Owned,"57/562, Dave Marg, Malegaon-084818, Katni, Goa, 990693",58,Female,2,Approved,0,
3243c8ec-850a-40a9-8d5a-6c5fe58c5ed1,CUST117485,2024-09-07,Education Loan,709000.0,240,12.89,Vehicle Purchase,Business Owner,33100.0,697,2500.0,7.55,Owned,"H.No. 52, Butala Street, Shahjahanpur-686974, Shimla, Odisha, 127689",56,Other,3,Approved,0,
717e3e7f-b406-4053-8582-d19b0c398de6,CUST106595,2024-06-24,Personal Loan,100000.0,12,9.06,Wedding,Unemployed,83200.0,809,4700.0,5.65,Jointly Owned,"H.No. 438, Saha Street, Loni-639814, Ahmedabad, Meghalaya, 458442",60,Male,0,Approved,0,
2ccd4175-9bee-464f-b321-22645c778d8e,CUST103892,2024-09-09,Car Loan,1075000.0,12,12.89,Wedding,Business Owner,30000.0,735,6500.0,21.67,Owned,"27/711, Barad Ganj, Bhilai 678823, Karimnagar, Assam, 532759",36,Female,2,Approved,0,
94c8b96f-5825-4b36-85ec-934dcdd48d29,CUST109283,2022-07-10,Personal Loan,387000.0,120,10.83,Business Expansion,Retired,67600.0,698,1300.0,1.92,Owned,"H.No. 649, Bava, Firozabad-073455, Nandyal, Manipur, 684267",23,Male,4,Approved,0,
f98418ea-55f1-408c-bc98-77ec5a0a5c35,CUST103067,2022-09-20,Business Loan,407000.0,36,11.23,Education,Student,50500.0,625,700.0,1.39,Jointly Owned,"893, Acharya Chowk, Akola 332933, Ahmedabad, Chhattisgarh, 285212",39,Male,0,Declined,0,
387615ad-df72-4632-8ca8-801a44253417,CUST108135,2023-02-14,Personal Loan,501000.0,60,7.0,Medical Emergency,Retired,46900.0,704,2800.0,5.97,Owned,"75/95, Madan Zila, Guntakal-886109, Chennai, Karnataka, 035291",45,Other,2,Approved,0,
3dff2cf5-8b28-4c0c-bf7c-d2ae8f54d12e,CUST108991,2025-05-02,Car Loan,330000.0,120,11.93,Vehicle Purchase,Self-Employed,72300.0,570,2800.0,3.87,Rented,"749, Seshadri Marg, Karnal 769453, Ranchi, Meghalaya, 306645",51,Female,0,Declined,0,
7052f54f-33ff-4511-accc-8a0dd36cc515,CUST109597,2023-11-12,Business Loan,837000.0,36,7.0,Debt Consolidation,Salaried,49100.0,716,0.0,0.0,Owned,"H.No. 412, Divan Circle, Morena-700821, Adoni, Odisha, 831151",39,Female,2,Approved,0,
6dac4e79-1d0c-4ad8-b8d7-cea98e14491f,CUST111577,2024-09-08,Car Loan,905000.0,120,10.08,Education,Salaried,61700.0,696,4800.0,7.78,Owned,"54/948, Sethi, Salem-898884, Saharsa, Uttarakhand, 687687",60,Male,0,Approved,0,
0d6bf278-5481-41b7-aeb7-7882b9f4e5ad,CUST105354,2022-06-24,Personal Loan,367000.0,24,10.38,Education,Business Owner,36500.0,746,1000.0,2.74,Jointly Owned,"H.No. 71, Golla Marg, Katihar-859041, Mirzapur, Tripura, 369718",63,Other,2,Approved,0,
b198c9b9-9332-499d-92f1-b085e7eff774,CUST110907,2024-09-12,Home Loan,434000.0,12,8.62,Home Renovation,Retired,58400.0,790,2700.0,4.62,Jointly Owned,"695, Shan Nagar, Satna 103006, Jalandhar, Tripura, 721725",37,Other,0,Approved,0,
b8b9daa0-d7af-46b9-a564-3d9e958d0534,CUST108248,2023-07-15,Home Loan,796000.0,24,7.61,Vehicle Purchase,Retired,134400.0,613,5000.0,3.72,Jointly Owned,"H.No. 831, Batta Path, Lucknow 086018, Muzaffarnagar, Gujarat, 793792",38,Other,1,Declined,0,
8917e9e3-377f-43f0-860b-a5418ad612e8,CUST114251,2023-03-09,Car Loan,162000.0,120,8.98,Debt Consolidation,Retired,53600.0,667,7400.0,13.81,Rented,"96/60, Mall Road, Uluberia 197009, Chittoor, Mizoram, 983256",35,Male,4,Approved,0,
d1f6f3fc-d55c-4879-8616-b529dfbe13f1,CUST104142,2023-04-07,Personal Loan,350000.0,36,9.68,Business Expansion,Business Owner,59500.0,701,6900.0,11.6,Jointly Owned,"H.No. 51, Mangat Chowk, Jehanabad 877291, Rampur, Gujarat, 662772",26,Other,3,Approved,0,
726f3c8b-9292-459d-88fb-302b4f711033,CUST104845,2024-04-18,Business Loan,388000.0,24,10.72,Business Expansion,Student,63300.0,685,3300.0,5.21,Owned,"30/538, Virk Street, Sambalpur 799462, Bahraich, Gujarat, 365923",50,Other,2,Approved,0,
272516a1-327d-49d4-acb4-09fd1ef2f461,CUST104526,2022-08-12,Education Loan,522000.0,120,11.18,Wedding,Self-Employed,15300.0,789,2600.0,16.99,Owned,"697, Chawla, Singrauli 901552, Erode, Jharkhand, 674885",38,Male,3,Approved,0,
2fe6550d-52e3-4800-acd5-6a467efff729,CUST109202,2024-01-13,Home Loan,473000.0,120,9.75,Education,Salaried,37700.0,620,0.0,0.0,Owned,"H.No. 86, Banik Road, Gudivada-726138, Latur, Sikkim, 180961",40,Male,1,Declined,0,
40a92a14-d215-401d-a415-d077b5d4946b,CUST115969,2022-07-16,Business Loan,502000.0,120,9.36,Medical Emergency,Business Owner,75000.0,659,3500.0,4.67,Jointly Owned,"59/623, Batra Marg, Bettiah-825782, Raiganj, Tamil Nadu, 563473",27,Male,2,Approved,0,
